district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Palghar,P99000006400,"GOKUL GRAND - 1, 2 & 3",MANGALAM ENTERPRISE,401404,"('19.676531499999999','72.745665500000001')",On-Going Project,12/19/2019,12/19/2019,05/31/2024,Residential,3008.76,0.0,3008.76,08/31/2023,,1.0,93.0,51.0,0.0,3.0,0.0,15.0,3.0,15.0,3.0,0.0,0.0,0.0
Palghar,P99000004505,BHOOMI CLASSIC BUILDING NO. 2,APNA SAI BUILDERS AND DEVELOPERS,401203,"('19.416676100000000','72.798370500000004')",On-Going Project,12/31/2025,12/30/2026,,Residential,3538.53,200.0,5013.82,02/22/2021,,,222.0,56.0,0.0,4.0,0.0,44.0,2.0,27.0,2.0,0.0,0.0,0.0
Palghar,P99000002088,SHREEJI NIWAS A B C WING,SHREEJI DEVELOPERS,401506,"('19.815775500000001','72.725232899999995')",On-Going Project,03/31/2022,03/30/2023,,Residential,2533.09,0.0,1874.49,08/19/2021,,,48.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000004134,Virar Bolinj Yogiraj CHS Ltd,Shree Jivdani Samarpan Developers,401303,"('19.434428900000000','72.922432900000004')",On-Going Project,12/31/2019,12/30/2020,01/31/2024,Residential,1768.16,0.0,4420.4,08/01/2023,,,84.0,68.0,0.0,1.0,0.0,15.0,0.0,19.0,0.0,0.0,0.0,0.0
Palghar,P99000005113,CLASSIC RESIDENCY,CLASSIC CONSTRUCTION CO.,401202,"('19.372959500000000','72.822006400000006')",On-Going Project,12/31/2022,12/30/2023,,Residential,1007.75,907.56,2395.0,02/02/2023,,,53.0,53.0,0.0,1.0,0.0,8.0,1.0,0.0,15.0,0.0,0.0,0.0
Palghar,P99000003902,MARYLAND GREENS,MARYLAND GREENS,401201,"('19.364263000000001','72.807524000000001')",On-Going Project,12/31/2023,12/30/2024,,Residential,1421.0,907.56,4384.0,02/08/2023,,,90.0,90.0,0.0,1.0,0.0,15.0,1.0,0.0,8.0,0.0,0.0,0.0
Palghar,P99000007726,VIVA VISHNUPURAM -ARCHIT,VIVA HOMES PRIVATE LIMITED,401404,"('19.717040000000001','72.769915999999995')",On-Going Project,03/31/2014,06/30/2021,12/30/2023,Residential,1543.0,1520.18,2698.72,12/20/2023,,1.0,58.0,49.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000004874,VIVA CITY - A1,VIVA WINNER VENTURE RELATORS LLP,401303,"('19.434428900000000','72.922432900000004')",On-Going Project,05/31/2015,06/30/2019,12/29/2020,Residential,2490.58,5153.24,5754.34,06/11/2022,,2.0,140.0,86.0,0.0,1.0,0.0,17.0,1.0,63.0,8.0,0.0,0.0,0.0
Palghar,P99000005718,VIVA VISHNUPURAM - ANAND,VIVA HOMES PRIVATE LIMITED,401404,"('19.717034999999999','72.769925000000001')",On-Going Project,03/31/2014,06/30/2021,12/30/2023,Residential,1246.07,1520.18,1920.32,12/16/2023,,,39.0,27.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000007089,VIVA VISHNUPURAM -ADITYA,VIVA HOMES PRIVATE LIMITED,401404,"('19.717151999999999','72.769912000000005')",On-Going Project,03/31/2014,06/30/2021,12/30/2023,Residential,2549.43,1520.18,2642.01,12/20/2023,,,58.0,54.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000005508,VIVA VISHNUPURAM - ANAGHA,VIVA HOMES PRIVATE LIMITED,401404,"('19.717192000000001','72.769912000000005')",On-Going Project,03/31/2014,06/30/2021,12/30/2023,Residential,1639.53,1520.18,2629.86,12/20/2023,,,58.0,42.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000003346,VIVA VISHNUPURAM -ANANT,VIVA HOMES PRIVATE LIMITED,401404,"('19.717192000000001','72.769912000000005')",On-Going Project,03/31/2014,06/30/2021,12/30/2023,Residential,1769.01,1520.18,2629.86,12/20/2023,,2.0,58.0,53.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000002954,VIVA  VISHNUPURAM - AMOG,VIVA HOMES PRIVATE LIMITED,401404,"('19.717151999999999','72.769934000000006')",On-Going Project,03/31/2014,06/30/2021,12/30/2023,Residential,1770.07,1520.18,2568.53,12/20/2023,,,58.0,52.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000003227,NICON INFINITY PHASE 1,NICON INFRA LLP,401208,"('19.397288000000000','72.841943000000001')",On-Going Project,12/31/2018,06/30/2019,12/29/2020,Residential,667.83,1358.97,667.83,12/19/2020,,,166.0,62.0,0.0,2.0,0.0,30.0,2.0,0.0,68.0,0.0,0.0,0.0
Palghar,P99000003245,VIVA CITY - A3,VIVA WINNER VENTURE REALTORS LLP,401303,"('19.438661000000000','72.794292999999996')",On-Going Project,05/31/2015,06/30/2022,06/29/2024,Residential,2409.42,5153.24,5566.83,06/27/2023,,5.0,140.0,82.0,0.0,1.0,0.0,17.0,1.0,61.0,10.0,0.0,0.0,0.0
Palghar,P99000007393,NEW HOME PARADISE,NEW HOME INFRASTRCTURE,401303,"('19.434428900000000','72.922432900000004')",On-Going Project,12/31/2014,12/31/2018,12/30/2021,Residential,1161.56,0.0,6087.38,09/06/2021,,,109.0,103.0,0.0,1.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000008078,VAKRATUNDA,AMIT HARSHAVADAN AGASKAR,401402,"('19.646372000000000','72.720804999999999')",On-Going Project,05/31/2018,03/31/2019,,Residential,496.5,0.0,594.0,08/13/2021,,,18.0,10.0,0.0,1.0,0.0,4.0,1.0,0.0,7.0,0.0,0.0,0.0
Palghar,P99000003476,VIVA CITY - A4,VIVA WINNER VENTURE RELATORS LLP,401303,"('19.439565000000002','72.793014999999997')",On-Going Project,05/31/2015,06/30/2022,06/29/2024,Residential,2239.47,5153.24,3595.51,06/23/2023,,2.0,138.0,44.0,0.0,1.0,0.0,17.0,1.0,63.0,9.0,0.0,0.0,0.0
Palghar,P99000008341,VIVA CITY-A2,VIVA WINNER VENTURE RELATORS LLP,401303,"('19.438676999999998','72.794289000000006')",On-Going Project,05/31/2015,06/30/2019,12/29/2020,Residential,2478.99,5153.24,5727.58,06/11/2022,,3.0,140.0,97.0,0.0,1.0,0.0,17.0,1.0,63.0,10.0,0.0,0.0,0.0
Palghar,P99000006087,OSTWAL VALLEY,SHREE OSTWAL BUILDERS LTD,401501,"('19.812156800000000','72.754047299999996')",On-Going Project,07/31/2018,07/31/2019,,Residential,9875.6,1125.0,5104.05,08/13/2021,,,128.0,128.0,0.0,4.0,0.0,18.0,2.0,20.0,2.0,0.0,0.0,0.0
Palghar,P99000002985,VIVA CITY - A5,VIVA WINNER VENTURE RELATORS LLP,401303,"('19.438666999999999','72.794284000000005')",On-Going Project,05/31/2015,06/30/2022,06/29/2024,Residential,2473.83,5153.24,2623.08,07/10/2023,,,140.0,39.0,0.0,1.0,0.0,17.0,1.0,60.0,11.0,0.0,0.0,0.0
Palghar,P99000004130,VIVA CITY - A8,VIVA WINNER VENTURE RELATORS LLP,401303,"('19.434428900000000','72.922432900000004')",On-Going Project,05/31/2015,06/30/2024,,Residential,2534.96,5153.24,2562.21,05/05/2023,,1.0,128.0,33.0,0.0,1.0,0.0,17.0,1.0,44.0,23.0,0.0,0.0,0.0
Palghar,P99000005418,EVERGREEN APARTMENT,A J ENTERPRISE,401404,"('19.697810000000000','72.737363900000005')",On-Going Project,12/31/2018,06/30/2019,12/29/2020,Residential,1107.0,0.0,803.03,04/13/2019,,,23.0,5.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000006836,KISHOR KUNJ,BHAGWATI BUILDERS AND DEVELOPERS,401202,"('19.387277999999998','72.828140000000005')",On-Going Project,03/31/2018,12/31/2017,03/31/2021,Residential,427.61,0.0,484.0,11/20/2020,,,22.0,10.0,1.0,1.0,0.0,5.0,5.0,20.0,5.0,0.0,0.0,0.0
Palghar,P99000005609,OCEAN PEARL,M.M.CONSTRUCTION,401303,"('19.470672000000000','72.799995000000000')",On-Going Project,12/31/2020,12/30/2021,,Residential,1452.67,1335.31,3747.08,04/04/2022,,,83.0,55.0,0.0,1.0,0.0,13.0,6.0,0.0,6.0,0.0,0.0,0.0
Palghar,P99000008138,VIVA CITY - A11,VIVA WINNER VENTURE RELATORS LLP,401303,"('19.438631000000000','72.794223000000000')",On-Going Project,05/31/2015,06/30/2024,,Residential,2412.56,5153.24,2258.11,05/05/2023,,1.0,94.0,10.0,0.0,1.0,0.0,17.0,1.0,35.0,18.0,0.0,0.0,0.0
Palghar,P99000002606,Atmaram Park,Suyash Developers,401303,"('19.460300000000000','72.807354000000000')",On-Going Project,01/01/2019,01/01/2019,,Residential,3830.0,170.5,1507.11,07/08/2021,,,48.0,32.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000003664,Riddhi Siddhi Greens,Riddhi Siddhi Realtors,401404,"('19.703482000000000','72.770217000000000')",On-Going Project,12/31/2018,12/31/2018,,Residential,5157.0,0.0,5038.53,02/05/2020,,,112.0,88.0,0.0,1.0,0.0,5.0,1.0,0.0,61.0,0.0,0.0,0.0
Palghar,P99000001708,Shree Shakun Greens,Shree Shakun Realty Pvt Ltd,401303,"('19.471367000000000','72.798297000000000')",On-Going Project,12/31/2019,12/31/2019,,Residential,2091.24,428.0,0.0,01/04/2020,1.0,3.0,194.0,124.0,0.0,3.0,0.0,39.0,3.0,0.0,18.0,0.0,0.0,0.0
Palghar,P99000004379,CRYSTAL PARK - PHASE II,K K BUILDERS & DEVELOPERS,401404,"('19.698094000000000','72.760348000000000')",On-Going Project,06/30/2017,12/31/2019,,Residential,10352.68,2300.0,7764.51,02/14/2022,,,168.0,73.0,0.0,7.0,0.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000004358,SAI AANGAN,S A INFRA,401209,"('19.404707000000000','72.837307000000000')",On-Going Project,09/30/2017,09/30/2018,12/30/2021,Residential,2075.38,541.14,2075.0,07/16/2022,,,57.0,56.0,0.0,1.0,0.0,8.0,1.0,3.0,1.0,0.0,0.0,0.0
Palghar,P99000003825,Hayaat Moon,Newstar Builders,401208,"('19.373481999999999','72.886993000000004')",On-Going Project,12/31/2018,10/31/2019,10/30/2021,Residential,1922.95,148.52,1484.79,06/07/2021,,,29.0,7.0,0.0,1.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000007407,SHREE SIDDHI HEIGHTS,ABHAY YASHWANT THITE,401303,"('19.442186000000000','72.800021000000000')",On-Going Project,12/31/2019,12/31/2019,09/30/2024,Residential,4308.5,0.0,10759.48,10/12/2023,,5.0,191.0,140.0,0.0,2.0,0.0,26.0,0.0,14.0,0.0,0.0,0.0,0.0
Palghar,P99000003797,Sunshine Phase II,STAR DEVELOPERS,401208,"('19.373481999999999','72.886993000000004')",On-Going Project,09/30/2017,12/31/2017,12/31/2018,Residential,2404.68,1458.82,436.82,09/10/2019,,,15.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000006714,NINE CONSTRUCTION,Nine Construction,401209,"('19.421653000000000','72.807877000000000')",On-Going Project,12/31/2019,12/31/2019,12/30/2021,Residential,1874.78,298.27,1227.79,06/24/2023,,3.0,70.0,21.0,1.0,1.0,0.0,8.0,1.0,22.0,1.0,0.0,0.0,0.0
Palghar,P99000006341,SHREE KRISHNA RESIDENCY,shree krishna builders and developers,401404,"('19.672936000000000','72.738883000000000')",On-Going Project,02/06/2019,12/31/2019,06/30/2024,Residential,1275.61,0.0,1275.61,06/02/2023,,,28.0,19.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000007076,VIVA VEDANTA - BLDG NO. 2,VIVA HOMES PRIVATE LIMITED,401305,"('19.450273000000000','72.821100000000000')",On-Going Project,09/01/2015,12/31/2017,,Residential,1942.0,2388.47,4085.81,04/23/2022,,,82.0,69.0,0.0,1.0,0.0,8.0,1.0,0.0,39.0,0.0,0.0,0.0
Palghar,P99000003256,Devakinagar,Empire Developers,401401,"('19.619810600000001','72.761617299999997')",On-Going Project,02/18/2019,02/18/2019,04/30/2022,Residential,1482.1,385.06,1497.07,12/22/2022,,,44.0,18.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000003521,KT Garden City - Phase III,M/s. Sainagar Development Corporation,401208,"('19.402334000000000','72.845051000000000')",On-Going Project,06/30/2018,06/30/2018,,Residential,2430.0,0.0,1577.84,11/13/2019,,,20.0,0.0,0.0,1.0,0.0,6.0,1.0,10.0,1.0,0.0,0.0,0.0
Palghar,P99000001594,MANIBHADRA HEIGHTS,SHREE CONSTRUCTION,401203,"('19.432056000000000','72.812864000000000')",On-Going Project,12/31/2019,12/31/2019,12/31/2022,Residential,2363.38,0.0,2363.38,11/22/2023,,,60.0,50.0,0.0,1.0,0.0,10.0,1.0,75.0,1.0,0.0,0.0,0.0
Palghar,P99000004153,NEW NANDDHAM,KIRAN ENTERPRISES,401203,"('19.413206000000000','72.822347000000000')",On-Going Project,06/30/2019,06/30/2022,03/31/2023,Residential,839.0,0.0,838.54,07/11/2023,,,66.0,0.0,0.0,1.0,0.0,8.0,1.0,19.0,0.0,0.0,0.0,0.0
Palghar,P99000013880,FIA REGENCY,NIMISH LAXMICHAND PASAD,401402,"('19.698308000000000','72.758544000000000')",New Project,12/30/2022,,,Residential,606.0,0.0,853.12,08/17/2021,,,16.0,14.0,0.0,1.0,0.0,5.0,1.0,4.0,36.0,0.0,0.0,0.0
Palghar,P99000014626,FIA SAPPHIRE,NIMISH LAXMICHAND PASAD,401404,"('19.702660000000000','72.757813000000000')",New Project,12/30/2021,,,Residential,331.0,0.0,465.75,10/17/2022,,,14.0,3.0,0.0,1.0,0.0,5.0,1.0,18.0,18.0,0.0,0.0,0.0
Palghar,P99000012268,Bhakti Greens,ombhaktiventures,401303,"('19.475676000000000','72.890381000000005')",On-Going Project,12/31/2019,12/31/2019,12/31/2023,Residential,11130.0,2226.0,3454.99,12/30/2023,,,60.0,37.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000003527,Sky Heights,Sadguru Developers,401203,"('19.423057000000000','72.806122000000002')",On-Going Project,12/31/2016,03/31/2018,09/30/2020,Residential,4004.87,0.0,10621.66,10/31/2022,,,245.0,242.0,0.0,5.0,0.0,50.0,5.0,0.0,16.0,0.0,0.0,0.0
Palghar,P99000007490,SILVER GREEN,ACRES DEVELOPERS,401102,"('19.631382700000000','72.802802400000004')",On-Going Project,12/31/2017,07/31/2022,,Residential,9774.13,0.0,6744.14,11/01/2019,,,79.0,39.0,0.0,3.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000007750,K M RESIDENCY,KM REALITY,401501,"('19.790690999999999','72.715885999999998')",On-Going Project,12/31/2020,06/30/2021,12/31/2024,Residential,4554.0,0.0,3414.5,10/09/2023,,,90.0,59.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000006075,AADHARSHILA SAPPHIRE,AADHARSHILA CONSTRUCTION,401404,"('19.682870000000001','72.756806999999995')",On-Going Project,06/30/2018,06/30/2018,,Residential,420.0,0.0,500.61,01/27/2020,,,12.0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000010889,VAMA PARADISE,VAMA LIFESTYLES,401303,"('19.466412000000000','72.796028000000000')",On-Going Project,12/30/2019,12/30/2019,,Residential,1001.02,1154.36,6110.4,04/22/2023,,,98.0,64.0,0.0,1.0,0.0,16.0,1.0,0.0,7.0,0.0,0.0,0.0
Palghar,P99000001975,Imperial Residency,Shree Ganesh Coporation,401208,"('19.373481999999999','72.886993000000004')",On-Going Project,06/30/2018,12/31/2018,,Residential,1918.0,360.0,2365.28,12/18/2019,,,51.0,34.0,0.0,2.0,0.0,10.0,1.0,7.0,6.0,0.0,0.0,0.0
Palghar,P99000007838,Satya Constructions - Sharda Kutir,Satya Spaces Private Limited,401404,"('19.676531499999999','72.745665500000001')",On-Going Project,06/30/2020,12/30/2020,,Residential,1338.94,0.0,1930.38,08/05/2021,,,36.0,11.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000011810,RIJVITA SERENITY,RIJVITA DEVELOPERS PVT. LTD,401603,"('18.944727900000000','74.587334799999994')",On-Going Project,07/31/2018,12/12/2018,,Residential,1500.0,360.0,1688.64,08/28/2017,,1.0,38.0,11.0,0.0,1.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0
Palghar,P99000001277,Imperial Shelter,Imperial Shelter,401203,"('19.422803999999999','72.801788999999999')",On-Going Project,04/30/2018,04/30/2019,10/29/2020,Residential,10300.0,0.0,2438.12,07/14/2020,,,98.0,12.0,0.0,1.0,0.0,15.0,1.0,26.0,7.0,0.0,0.0,0.0
Palghar,P99000008748,LUIZA HOMES,LUIZA HOMES,401208,"('19.373481999999999','72.886993000000004')",On-Going Project,12/31/2019,12/31/2019,12/30/2021,Residential,1970.0,149.78,1493.58,07/15/2022,,,67.0,5.0,0.0,1.0,0.0,8.0,1.0,23.0,13.0,0.0,0.0,0.0
Palghar,P99000002070,GULMOHAR HERITAGE BUILDING NO 3 WING C AND D,VIVA SWASTIK HOMES,401203,"('19.426597000000001','72.811683000000002')",On-Going Project,05/15/2017,06/01/2018,05/31/2019,Residential,1660.0,1855.67,7018.35,04/12/2023,,,166.0,102.0,0.0,2.0,0.0,30.0,2.0,71.0,17.0,0.0,0.0,0.0
Palghar,P99000012433,SHREE KRISHNA HEIGHTS,SHREE KRISHNA DEVELOPERS,401303,"('19.434428900000000','72.922432900000004')",On-Going Project,07/31/2021,07/31/2022,06/30/2023,Residential,667.78,0.0,2734.18,10/18/2022,,,47.0,39.0,0.0,1.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0
Palghar,P99000003027,MANIBHADRA AVENUE,MANIBHADRA AVENUE,401203,"('19.432039000000000','72.812920000000005')",On-Going Project,07/31/2019,07/31/2019,01/30/2021,Residential,3150.68,0.0,3150.68,08/09/2021,,,87.0,76.0,0.0,1.0,0.0,11.0,1.0,85.0,0.0,0.0,0.0,0.0
Palghar,P99000004490,PRANAV APARTMENT,AARYA DEVELOPERS,401504,"('19.831658699999998','72.718582999999995')",On-Going Project,12/31/2017,03/31/2018,,Residential,2575.38,418.0,2575.38,12/05/2019,,,69.0,34.0,0.0,1.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0
Palghar,P99000008038,VIDYA SAGAR VILLA,RAVINDRA SHANKAR SAWANT,401102,"('19.604208100000001','72.833823400000000')",On-Going Project,08/15/2017,12/15/2022,,Residential,1132.0,0.0,846.4,08/09/2023,,2.0,35.0,14.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0
Palghar,P99000003243,VIVA CITY -A9,VIVA WINNER VENTURE REALTORS LLP,401303,"('19.440647999999999','72.792221999999995')",On-Going Project,05/31/2015,06/30/2024,,Residential,2456.18,5153.24,2482.76,05/05/2023,,,128.0,33.0,0.0,1.0,0.0,17.0,1.0,45.0,22.0,0.0,0.0,0.0
Palghar,P99000003930,VIVA CITY-A10,VIVA WINNER VENTURE REALTORS LLP,401303,"('19.440647999999999','72.792221999999995')",On-Going Project,05/31/2015,06/30/2024,,Residential,2139.09,5153.24,2208.71,05/05/2023,,,94.0,14.0,0.0,1.0,0.0,17.0,1.0,35.0,17.0,0.0,0.0,0.0
Palghar,P99000006814,MIDAS GLORY,DHMP INFRA,401303,"('19.434428900000000','72.922432900000004')",On-Going Project,03/31/2018,03/31/2018,03/31/2019,Residential,1395.67,1248.56,1395.67,08/31/2021,,,1.0,6.0,0.0,1.0,0.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0
Palghar,P99000008488,MIDAS ENCLAVE,MANJULA CONSTRUCTIONS,401303,"('19.434428900000000','72.922432900000004')",On-Going Project,03/31/2017,12/31/2017,,Residential,697.12,1248.56,697.12,12/13/2021,,,20.0,11.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0
Palghar,P99000003893,SHIV RESIDENCY,MAHI DEVELOPERS,401404,"('19.719784700000002','72.788043000000002')",On-Going Project,09/22/2020,03/22/2021,09/30/2025,Residential,2010.0,241.8,2170.8,12/25/2023,,,38.0,29.0,0.0,2.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000009497,Pratham residency,Creative Constructions,401404,"('19.752541000000001','72.765494000000004')",On-Going Project,07/01/2018,09/01/2018,01/31/2019,Residential,363.0,0.0,327.47,01/28/2022,,,9.0,4.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
Palghar,P99000007660,Datta Prayag Apartment,Milind Dattatraya Mavle,401601,"('19.976030000000002','72.719706000000002')",On-Going Project,03/31/2018,06/30/2018,,Residential,636.3,0.0,950.62,04/26/2018,,,15.0,7.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000008596,VINAY UNIQUE IMPERIA,IMPERIUM BUILDCON LLP,401303,"('19.466885999999999','72.797010999999998')",On-Going Project,05/31/2017,12/31/2019,,Residential,3174.49,0.0,19096.99,12/16/2020,,9.0,339.0,219.0,0.0,2.0,0.0,32.0,1.0,0.0,20.0,0.0,0.0,0.0
Palghar,P99000004995,Emerald Tower,S M Enterprises,401209,"('19.403675000000000','72.823778000000004')",On-Going Project,07/31/2017,03/31/2018,09/30/2020,Residential,3392.63,0.0,4495.62,07/17/2021,,,84.0,62.0,0.0,1.0,0.0,13.0,4.0,0.0,4.0,0.0,0.0,0.0
Palghar,P99000012499,STAR SHERATON,STAR BUILDERS & DEVELOPERS,401303,"('19.434428900000000','72.922432900000004')",On-Going Project,02/28/2018,05/31/2018,05/30/2019,Residential,4031.6,2438.4,4039.34,08/08/2021,,,101.0,101.0,0.0,1.0,0.0,8.0,1.0,8.0,1.0,0.0,0.0,0.0
Palghar,P99000007677,SHAKUN SOLITAIRE,SIDDHI MAHALAXMI DEVELOPERS,401202,"('19.372959500000000','72.822006400000006')",On-Going Project,12/31/2018,12/31/2018,12/31/2019,Residential,1276.38,631.53,1276.38,02/24/2021,,,28.0,9.0,0.0,1.0,0.0,8.0,1.0,9.0,1.0,0.0,0.0,0.0
Palghar,P99000008753,Nakshatra Greens - Phase II,JSB Buildcon LLP,401304,"('19.359812999999999','72.858604999999997')",On-Going Project,12/31/2018,12/31/2019,12/30/2021,Residential,3157.0,0.0,6091.82,06/23/2023,,1.0,169.0,118.0,0.0,1.0,0.0,15.0,1.0,27.0,18.0,0.0,0.0,0.0
Palghar,P99000010549,Redevlopment of Pragati co-op-hou. soc.,Balaji realtors,401203,"('19.459205999999998','72.757499999999993')",New Project,12/31/2018,,10/31/2022,Residential,1102.56,0.0,872.56,12/27/2023,,,21.0,0.0,0.0,1.0,0.0,5.0,1.0,55.0,1.0,0.0,0.0,0.0
Palghar,P99000003755,Sky Avenue,Shreeji Corporation,401203,"('19.422568999999999','72.805712000000000')",On-Going Project,12/31/2017,03/31/2018,03/31/2019,Residential,3245.37,2222.37,6274.17,10/31/2022,,,117.0,117.0,0.0,3.0,0.0,27.0,3.0,0.0,56.0,0.0,0.0,0.0
Palghar,P99000006396,MOURYA DEVELOPER,MOURYA DEVELOPER,401203,"('19.416676100000000','72.798370500000004')",On-Going Project,06/30/2018,06/30/2018,,Residential,1429.57,143.87,1429.57,01/30/2020,,,40.0,4.0,0.0,1.0,0.0,5.0,0.0,44.0,0.0,0.0,0.0,0.0
Palghar,P99000009330,Nisarg Shrushti Phase-1,Arvel Realtors,401404,"('19.695127000000000','72.753693000000000')",On-Going Project,04/15/2020,10/15/2020,04/15/2022,Residential,4971.38,579.0,3629.12,04/21/2023,,,87.0,21.0,0.0,4.0,0.0,16.0,4.0,0.0,21.0,0.0,0.0,0.0
Palghar,P99000009944,SHANTI ENCLAVE,SADGURU BUILDERS AND DEVELOPERS,401301,"('19.460385200000001','72.774732499999999')",On-Going Project,03/31/2018,03/31/2019,09/30/2020,Residential,1644.88,105.53,1644.88,09/30/2021,,,33.0,8.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Palghar,P99000004547,PARADISE GRANDEUR,PARIKH INVESTMENT AND DEVELOPMENT PVT. LTD.,401303,"('19.434428900000000','72.922432900000004')",On-Going Project,12/31/2020,12/31/2020,06/30/2023,Residential,3922.18,3713.3,14780.0,07/03/2023,,,202.0,168.0,0.0,1.0,4.0,22.0,1.0,14.0,242.0,0.0,0.0,0.0
Palghar,P99000008122,MAITRY POOJA BUILDING NO.3,MAITRY POOJA BUILDERS & DEVELOPERS,401303,"('19.459204000000000','72.801996000000003')",On-Going Project,12/31/2020,12/30/2021,,Residential,1200.0,0.0,1439.65,08/13/2021,,,,,0.0,1.0,0.0,5.0,1.0,51.0,4.0,0.0,0.0,0.0
Palghar,P99000006023,SHREE RAGHUVEER SAMARTH APARTMENT,VED SAMARTH,401305,"('19.463699699999999','72.811666099999997')",On-Going Project,03/31/2018,06/30/2018,,Residential,2884.07,0.0,2884.07,08/04/2021,,,85.0,85.0,0.0,1.0,0.0,20.0,1.0,6.0,24.0,0.0,0.0,0.0
Palghar,P99000007717,VINAY UNIQUE HOMES,VINAYUNIQUE REALTORS,401303,"('19.470483999999999','72.801128000000006')",On-Going Project,12/31/2017,12/31/2019,,Residential,2275.73,0.0,9069.5,12/16/2020,,2.0,166.0,120.0,0.0,2.0,0.0,26.0,2.0,0.0,2.0,0.0,0.0,0.0
Palghar,P99000008514,Vedant Complex,Nikita Properties Limited,401203,"('19.416676100000000','72.798370500000004')",On-Going Project,12/31/2017,12/30/2021,12/30/2022,Residential,3172.13,278.41,3168.48,05/11/2023,,,66.0,66.0,0.0,1.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0
Palghar,P99000007721,POONAM PALMS,SUMIT JAWAHARLAL JAIN,401209,"('19.415507000000002','72.805885000000003')",On-Going Project,10/23/2010,07/28/2023,,Residential,3230.0,266.39,2663.87,08/11/2017,,,71.0,71.0,0.0,2.0,0.0,16.0,11.0,18.0,0.0,0.0,0.0,0.0
Palghar,P99000005540,I.K. GROUP,I K GROUP,401501,"('19.693558100000001','72.765518400000005')",On-Going Project,12/31/2018,12/20/2018,12/20/2019,Residential,5000.0,0.0,3615.66,02/27/2020,,,72.0,15.0,0.0,6.0,0.0,24.0,6.0,0.0,4.0,0.0,0.0,0.0
Palghar,P99000009278,SATU AURA,SATU REALTY,401404,"('19.715530000000001','72.764337999999995')",On-Going Project,05/31/2018,05/31/2018,,Residential,1610.27,0.0,1123.29,01/10/2023,,,24.0,22.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
